,timestamp,value,
2255,200512,44.43076923,
2256,200601,43.81538462,
2257,200602,40.55384615,
2258,200603,38.53846154,
2259,200604,39.36153846,
2260,200605,39.24615385,
2261,200606,36.36923077,
2262,200607,33.70769231,
2263,200608,30.50769231,
2264,200609,27.67692308,
2265,200610,25.96153846,
2266,200611,27.69230769,
2267,200612,27.29230769,
2268,200701,24.98461538,
2269,200702,24.79230769,
2270,200703,24.90769231,
2271,200704,23.99230769,
2272,200705,21.62307692,
2273,200706,20.4,
2274,200707,19.67692308,
2275,200708,18.72307692,
2276,200709,17.43076923,
2277,200710,15.72307692,
2278,200711,14.79230769,
2279,200712,13.37692308,
2280,200801,11.97692308,
2281,200802,9.946153846,
2282,200803,9.723076923,
2283,200804,9.446153846,
2284,200805,9.384615385,
2285,200806,8.284615385,
2286,200807,6.692307692,
2287,200808,5.553846154,
2288,200809,4.892307692,
2289,200810,4.907692308,
2290,200811,5.3,
2291,200812,5.161538462,
2292,200901,3.930769231,
2293,200902,3.707692308,
2294,200903,3.530769231,
2295,200904,2.430769231,
2296,200905,2.376923077,
2297,200906,2.507692308,
2298,200907,2.530769231,
2299,200908,2.484615385,
2300,200909,3.007692308,
2301,200910,3.507692308,
2302,200911,3.715384615,
2303,200912,4.461538462,
2304,201001,5.884615385,
2305,201002,7.976923077,
2306,201003,9.730769231,
2307,201004,10.48461538,
2308,201005,11.46153846,
2309,201006,12.68461538,
2310,201007,14.13846154,
2311,201008,15.99230769,
2312,201009,18.79230769,
2313,201010,20.83076923,
2314,201011,22.88461538,
2315,201012,24.23846154,
2316,201101,25.08461538,
2317,201102,27.3,
2318,201103,31.15384615,
2319,201104,35.16153846,
2320,201105,38.83846154,
2321,201106,42.08461538,
2322,201107,45.6,
2323,201108,48.72307692,
2324,201109,55.68461538,
2325,201110,62.55384615,
2326,201111,70.66923077,
2327,201112,76.43076923,
2328,201201,81.80769231,
2329,201202,83.38461538,
2330,201203,86.33076923,
2331,201204,86.89230769,
2332,201205,88.46153846,
2333,201206,91.06153846,
2334,201207,94.44615385,
2335,201208,96.77692308,
2336,201209,98.92307692,
2337,201210,95.56923077,
2338,201211,92.63846154,
2339,201212,86.30769231,
2340,201301,85.29230769,
2341,201302,82.71538462,
2342,201303,85.06153846,
2343,201304,86.65384615,
2344,201305,89.29230769,
2345,201306,87.76923077,
2346,201307,87.32307692,
2347,201308,86.68461538,
2348,201309,83.58461538,
2349,201310,85.17692308,
2350,201311,88.05384615,
2351,201312,90.86923077,
2352,201401,95.5,
2353,201402,99.34615385,
2354,201403,104.5615385,
2355,201404,107.1923077,
2356,201405,107.5923077,
2357,201406,106.2615385,
2358,201407,108.0692308,
2359,201408,109.6615385,
2360,201409,112.6,
2361,201410,115.3307692,
2362,201411,114.5,
2363,201412,114.4230769,
2364,201501,112.0230769,
2365,201502,108.1538462,
2366,201503,101.1076923,
2367,201504,97,
2368,201505,95.17692308,
2369,201506,91.63846154,
2370,201507,88.78461538,
2371,201508,86.03076923,
2372,201509,83.85384615,
2373,201510,78.74615385,
2374,201511,76.60769231,
2375,201512,73.1,
2376,201601,68.8,
2377,201602,65.98461538,
2378,201603,65.01538462,
2379,201604,63.73846154,
2380,201605,61.90769231,
2381,201606,56.65384615,
2382,201607,54.03076923,
2383,201608,52.83076923,
2384,201609,51.30769231,
2385,201610,47.83076923,
2386,201611,44.58461538,
2387,201612,41.22307692,
2388,201701,38.76923077,
2389,201702,36.41538462,
2390,201703,33.43846154,
2391,201704,31.76153846,
2392,201705,30.3,
2393,201706,27.81538462,
2394,201707,27.60769231,
2395,201708,27.62307692,
2396,201709,27.12307692,
2397,201710,24.70769231,
2398,201711,22.57692308,
2399,201712,21.56153846,
2400,201801,20.66153846,
2401,201802,19.47692308,
2402,201803,17.63846154,
2403,201804,16.96153846,
2404,201805,15.48461538,
2405,201806,15.23076923,
2406,201807,13.87692308,
2407,201808,13.17692308,
2408,201809,10.92307692,
2409,201810,7.938461538,
2410,201811,7.3,
2411,201812,7.1,
2412,201901,7.061538462,
2413,201902,6.6,
2414,201903,6.5,
2415,201904,7.007692308,
2416,201905,7.084615385,
2417,201906,6.169230769,
2418,201907,5.038461538,
2419,201908,4.953846154,
2420,201909,4.369230769,
2421,201910,4.146153846,
2422,201911,3.807692308,
2423,201912,3.546153846,
2424,202001,3.784615385,
2425,202002,3.207692308,
2426,202003,3.261538462,
2427,202004,2.938461538,
2428,202005,2.253846154,
2429,202006,1.938461538,
2430,202007,2.315384615,
2431,202008,2.823076923,
2432,202009,2.830769231,
2433,202010,3.869230769,
2434,202011,6.492307692,
2435,202012,8.230769231,
2436,202101,8.915384615,
2437,202102,9.069230769,
2438,202103,10.37692308,
2439,202104,12.14615385,
2440,202105,13.37692308,
2441,202106,15.28461538,
2442,202107,17.47692308,
2443,202108,18.7,
2444,202109,22.06923077,
2445,202110,24.9,
2446,202111,26.45384615,
2447,202112,28.99230769,
2448,202201,31.46923077,
2449,202202,35.35384615,
2450,202203,40.76923077,
2451,202204,45.90769231,
2452,202205,51.44615385,
2453,202206,55.22307692,
2454,202207,60.33076923,
2455,202208,63.49230769,
2456,202209,69.20769231,
2457,202210,72.6,
2458,202211,75.69230769,
2459,202212,81.71538462,
